oasis ids,period 1,period 2,period 3,period 4,period 5,period 6,period 7,period 8,period 9,period 10,period 11,period 12,Text files
allenarc1-31147,,,,,,,,,,,,,
allenarc1-32996,,,,,,,,,,,,,
allenarc1-35759,,,,,,,,,,,,,
allenarc1-35802,,,,,,,,,,,,,
allenarc1-37455,,,,,,,,,,,,,
allenarc1-37802,,,,,,,,,,,,,
allenarc1-38274,,,,,,,,,,,,,
allenarc1-40484,,,,,,,,,,,,,
allenarc1-41067,,,,,,,,,,,,,
allenarc1-41437,,,,,,,,,,,,,
allenarc1-43434,,,,,,,,,,,,,
allenarc1-44879,,,,,,,,,,,,,
allenarc1-45068,,,,,,,,,,,,,
allenarc1-45883,,,,,,,,,,,,,
allenarc1-46074,,,,,,,,,,,,,
allenarc1-46599,,,,,,,,,,,,,
allenarc1-48170,,,,,,,,,,,,,
allenarc1-49409,,,,,,,,,,,,,
allenarc1-50974,,,,,,,,,,,,,
allenarc1-51281,,post medieval,,,,,,,,,,,
allenarc1-52194,,,,,,,,,,,,,
allenarc1-52682,,,,,,,,,,,,,
allenarc1-58186,,,,,,,,,,,,,
allenarc1-59440,,,,,,,,,,,,,
allenarc1-59642,,,,,,,,,,,,,
allenarc1-60010,,,,,,,,,,,,,
allenarc1-60091,,,,,,,,,,,,,
allenarc1-60162,,,,,,,,,,,,,
allenarc1-60192,,,,,,,,,,,,,
allenarc1-61805,,,,,,,,,,,,,
allenarc1-61841,,,,,,,,,,,,,
allenarc1-62458,,,,,,,,,,,,,
allenarc1-62762,,,,,,,,,,,,,
allenarc1-62765,,,,,,,,,,,,,
allenarc1-62771,,,,,,,,,,,,,
allenarc1-63418,,,,,,,,,,,,,
allenarc1-64076,,,,,,,,,,,,,
allenarc1-64328,,,,,,,,,,,,,
allenarc1-66536,,,,,,,,,,,,,
allenarc1-69100,,,,,,,,,,,,,
allenarc1-72576,,,,,,,,,,,,,
allenarc1-72625,,,,,,,,,,,,,
allenarc1-73306,,,,,,,,,,,,,
allenarc1-74452,,,,,,,,,,,,,
allenarc1-75072,,,,,,,,,,,,,
allenarc1-75165,,,,,,,,,,,,,
allenarc1-76028,,,,,,,,,,,,,
allenarc1-76457,,,,,,,,,,,,,
allenarc1-76614,,,,,,,,,,,,,
allenarc1-76649,,,,,,,,,,,,,
allenarc1-77404,,,,,,,,,,,,,
allenarc1-77549,,,,,,,,,,,,,
allenarc1-77828,,,,,,,,,,,,,
allenarc1-77871,,,,,,,,,,,,,
allenarc1-78505,,,,,,,,,,,,,
allenarc1-78613,,,,,,,,,,,,,
allenarc1-78837,,,,,,,,,,,,,
allenarc1-80293,,,,,,,,,,,,,
allenarc1-80430,,,,,,,,,,,,,
allenarc1-80491,,,,,,,,,,,,,
allenarc1-80500,,,,,,,,,,,,,
allenarc1-80902,,,,,,,,,,,,,
allenarc1-82379,,,,,,,,,,,,,
allenarc1-82446,,,,,,,,,,,,,
allenarc1-82972,,,,,,,,,,,,,
allenarc1-87731,,,,,,,,,,,,,
allenarc1-88699,,,,,,,,,,,,,
allenarc1-90310,,,,,,,,,,,,,
allenarc1-91775,,,,,,,,,,,,,
allenarc1-93629,,,,,,,,,,,,,
allenarc1-94899,,,,,,,,,,,,,
allenarc1-95840,,,,,,,,,,,,,
allenarc1-98120,,,,,,,,,,,,,
allenarc1-99011,,,,,,,,,,,,,
allenarc1-99285,,,,,,,,,,,,,
andrewpe1-36446,,,,,,,,,,,,,
aocarcha1-100078,,,,,,,,,,,,,
aocarcha1-100569,,,,,,,,,,,,,
aocarcha1-100618,,,,,,,,,,,,,
aocarcha1-10109,,,,,,,,,,,,,
aocarcha1-101119,,,,,,,,,,,,,
aocarcha1-101670,,,,,,,,,,,,,
aocarcha1-101677,,,,,,,,,,,,,
aocarcha1-102223,,,,,,,,,,,,,
aocarcha1-102285,,,,,,,,,,,,,
aocarcha1-103230,,,,,,,,,,,,,
aocarcha1-104387,,,,,,,,,,,,,
aocarcha1-10448,,,,,,,,,,,,,
aocarcha1-105872,,,,,,,,,,,,,
aocarcha1-106152,,,,,,,,,,,,,
aocarcha1-10697,,,,,,,,,,,,,
aocarcha1-10879,,,,,,,,,,,,,
aocarcha1-108805,,,,,,,,,,,,,
aocarcha1-110329,,,,,,,,,,,,,
aocarcha1-111356,,,,,,,,,,,,,
aocarcha1-111822,,,,,,,,,,,,,
aocarcha1-111830,,,,,,,,,,,,,
aocarcha1-11191,,,,,,,,,,,,,
aocarcha1-11192,,,,,,,,,,,,,
aocarcha1-112025,,,,,,,,,,,,,
aocarcha1-112242,,,,,,,,,,,,,
aocarcha1-112248,,,,,,,,,,,,,
aocarcha1-112521,,,,,,,,,,,,,
aocarcha1-112684,,,,,,,,,,,,,
aocarcha1-11279,,,,,,,,,,,,,
aocarcha1-113215,,,,,,,,,,,,,
aocarcha1-114738,,,,,,,,,,,,,
aocarcha1-115727,,,,,,,,,,,,,
aocarcha1-115753,,,,,,,,,,,,,
aocarcha1-115864,,,,,,,,,,,,,
aocarcha1-117269,,,,,,,,,,,,,
aocarcha1-11779,,,,,,,,,,,,,
aocarcha1-118180,,,,,,,,,,,,,
aocarcha1-118265,,,,,,,,,,,,,
aocarcha1-118678,,,,,,,,,,,,,
aocarcha1-118709,,,,,,,,,,,,,
aocarcha1-118722,,,,,,,,,,,,,
aocarcha1-118727,,,,,,,,,,,,,
aocarcha1-118735,,,,,,,,,,,,,
aocarcha1-118758,,,,,,,,,,,,,
aocarcha1-118760,,,,,,,,,,,,,
aocarcha1-118762,,,,,,,,,,,,,
aocarcha1-118764,,,,,,,,,,,,,
aocarcha1-118835,,,,,,,,,,,,,
aocarcha1-118863,,,,,,,,,,,,,
aocarcha1-118958,,,,,,,,,,,,,
aocarcha1-118968,,,,,,,,,,,,,
aocarcha1-11926,,,,,,,,,,,,,
aocarcha1-119358,,,,,,,,,,,,,
aocarcha1-119521,,,,,,,,,,,,,
aocarcha1-119554,,,,,,,,,,,,,
aocarcha1-120197,,,,,,,,,,,,,
aocarcha1-120216,,,,,,,,,,,,,
aocarcha1-121106,,,,,,,,,,,,,
aocarcha1-122268,,,,,,,,,,,,,
aocarcha1-122800,,,,,,,,,,,,,
aocarcha1-123144,,,,,,,,,,,,,
aocarcha1-123205,,,,,,,,,,,,,
aocarcha1-123782,,,,,,,,,,,,,
aocarcha1-124185,,,,,,,,,,,,,
aocarcha1-124188,,,,,,,,,,,,,
aocarcha1-125354,,,,,,,,,,,,,
aocarcha1-127264,,,,,,,,,,,,,
aocarcha1-127868,,,,,,,,,,,,,
aocarcha1-127889,,,,,,,,,,,,,
aocarcha1-127891,,,,,,,,,,,,,
aocarcha1-127892,,,,,,,,,,,,,
aocarcha1-127970,,,,,,,,,,,,,
aocarcha1-12803,,,,,,,,,,,,,
aocarcha1-129337,,,,,,,,,,,,,
aocarcha1-129891,,,,,,,,,,,,,
aocarcha1-129898,,,,,,,,,,,,,
aocarcha1-130295,,,,,,,,,,,,,
aocarcha1-130357,,,,,,,,,,,,,
aocarcha1-130682,,,,,,,,,,,,,
aocarcha1-130989,,,,,,,,,,,,,
aocarcha1-132590,,,,,,,,,,,,,
aocarcha1-132655,,,,,,,,,,,,,
aocarcha1-133389,,,,,,,,,,,,,
aocarcha1-133533,,,,,,,,,,,,,
aocarcha1-133624,,,,,,,,,,,,,
aocarcha1-134035,,,,,,,,,,,,,
aocarcha1-134197,,,,,,,,,,,,,
aocarcha1-134419,,,,,,,,,,,,,
aocarcha1-134511,,,,,,,,,,,,,
aocarcha1-135074,,,,,,,,,,,,,
aocarcha1-135434,,,,,,,,,,,,,
aocarcha1-135718,,,,,,,,,,,,,
aocarcha1-136300,,,,,,,,,,,,,
aocarcha1-136503,,,,,,,,,,,,,
aocarcha1-136526,,,,,,,,,,,,,
aocarcha1-136989,,,,,,,,,,,,,
aocarcha1-13737,,,,,,,,,,,,,
aocarcha1-137961,,,,,,,,,,,,,
aocarcha1-138042,,,,,,,,,,,,,
aocarcha1-138214,,,,,,,,,,,,,
aocarcha1-138238,,,,,,,,,,,,,
aocarcha1-138332,,,,,,,,,,,,,
aocarcha1-138343,,,,,,,,,,,,,
aocarcha1-138365,,,,,,,,,,,,,
aocarcha1-138426,,,,,,,,,,,,,
aocarcha1-138986,,,,,,,,,,,,,
aocarcha1-139017,,,,,,,,,,,,,
aocarcha1-139372,,,,,,,,,,,,,
aocarcha1-139604,,,,,,,,,,,,,
aocarcha1-13998,,,,,,,,,,,,,
aocarcha1-140954,,,,,,,,,,,,,
aocarcha1-140962,,,,,,,,,,,,,
aocarcha1-141673,,,,,,,,,,,,,
aocarcha1-141877,,,,,,,,,,,,,
aocarcha1-141891,,,,,,,,,,,,,
aocarcha1-142605,,,,,,,,,,,,,
aocarcha1-14322,,,,,,,,,,,,,
aocarcha1-143367,,,,,,,,,,,,,
aocarcha1-143687,,,,,,,,,,,,,
aocarcha1-143799,,,,,,,,,,,,,
aocarcha1-144618,,,,,,,,,,,,,
aocarcha1-145147,,,,,,,,,,,,,
aocarcha1-145722,,,,,,,,,,,,,
aocarcha1-145931,,,,,,,,,,,,,
aocarcha1-145950,,,,,,,,,,,,,
aocarcha1-146013,,,,,,,,,,,,,
aocarcha1-146065,,,,,,,,,,,,,
aocarcha1-146096,,,,,,,,,,,,,
aocarcha1-146228,,,,,,,,,,,,,
aocarcha1-146379,,,,,,,,,,,,,
aocarcha1-147667,,,,,,,,,,,,,
aocarcha1-147845,,,,,,,,,,,,,
aocarcha1-149272,,,,,,,,,,,,,
aocarcha1-149397,,,,,,,,,,,,,
aocarcha1-150194,,,,,,,,,,,,,
aocarcha1-150602,,,,,,,,,,,,,
aocarcha1-15101,,,,,,,,,,,,,
aocarcha1-151213,,,,,,,,,,,,,
aocarcha1-152183,,,,,,,,,,,,,
aocarcha1-154359,,,,,,,,,,,,,
aocarcha1-154445,,,,,,,,,,,,,
aocarcha1-154908,,,,,,,,,,,,,
aocarcha1-15491,,,,,,,,,,,,,
aocarcha1-154965,,,,,,,,,,,,,
aocarcha1-15501,,,,,,,,,,,,,
aocarcha1-155150,,,,,,,,,,,,,
aocarcha1-15585,,,,,,,,,,,,,
aocarcha1-157864,,,,,,,,,,,,,
aocarcha1-158402,,,,,,,,,,,,,
aocarcha1-158743,,,,,,,,,,,,,
aocarcha1-159224,,,,,,,,,,,,,
aocarcha1-159621,,,,,,,,,,,,,
aocarcha1-160853,,,,,,,,,,,,,
aocarcha1-161235,,,,,,,,,,,,,
aocarcha1-161726,,,,,,,,,,,,,
aocarcha1-161835,,,,,,,,,,,,,
aocarcha1-162780,,,,,,,,,,,,,
aocarcha1-162877,,,,,,,,,,,,,
aocarcha1-163342,,,,,,,,,,,,,
aocarcha1-163710,,,,,,,,,,,,,
aocarcha1-16407,,,,,,,,,,,,,
aocarcha1-164883,,,,,,,,,,,,,
aocarcha1-165218,,,,,,,,,,,,,
aocarcha1-165677,,,,,,,,,,,,,
aocarcha1-167215,,,,,,,,,,,,,
aocarcha1-168806,,,,,,,,,,,,,
aocarcha1-168889,,,,,,,,,,,,,
aocarcha1-16939,,,,,,,,,,,,,
aocarcha1-170001,,,,,,,,,,,,,
aocarcha1-170027,,,,,,,,,,,,,
aocarcha1-170268,,,,,,,,,,,,,
aocarcha1-172170,,,,,,,,,,,,,
aocarcha1-172461,,,,,,,,,,,,,
aocarcha1-175248,,,,,,,,,,,,,
aocarcha1-175405,,,,,,,,,,,,,
aocarcha1-17570,,,,,,,,,,,,,
aocarcha1-175893,,,,,,,,,,,,,
aocarcha1-175913,,,,,,,,,,,,,
aocarcha1-176177,,,,,,,,,,,,,
aocarcha1-177687,,,,,,,,,,,,,
aocarcha1-178975,,,,,,,,,,,,,
aocarcha1-179106,,,,,,,,,,,,,
aocarcha1-179273,,,,,,,,,,,,,
aocarcha1-179686,,,,,,,,,,,,,
aocarcha1-18044,,,,,,,,,,,,,
aocarcha1-18072,,,,,,,,,,,,,
aocarcha1-181412,,,,,,,,,,,,,
aocarcha1-183572,,,,,,,,,,,,,
aocarcha1-183611,,,,,,,,,,,,,
aocarcha1-18610,,,,,,,,,,,,,
aocarcha1-186366,,,,,,,,,,,,,
aocarcha1-187006,,,,,,,,,,,,,
aocarcha1-187160,,,,,,,,,,,,,
aocarcha1-18754,,,,,,,,,,,,,
aocarcha1-187852,,,,,,,,,,,,,
aocarcha1-187960,,,,,,,,,,,,,
aocarcha1-188201,,,,,,,,,,,,,
aocarcha1-190951,,,,,,,,,,,,,
aocarcha1-191779,,,,,,,,,,,,,
aocarcha1-192618,,,,,,,,,,,,,
aocarcha1-193806,,,,,,,,,,,,,
aocarcha1-193852,,,,,,,,,,,,,
aocarcha1-195313,,,,,,,,,,,,,
aocarcha1-19706,,,,,,,,,,,,,
aocarcha1-197157,,,,,,,,,,,,,
aocarcha1-197288,,,,,,,,,,,,,
aocarcha1-197533,,,,,,,,,,,,,
aocarcha1-197584,,,,,,,,,,,,,
aocarcha1-203016,,,,,,,,,,,,,
aocarcha1-203314,,,,,,,,,,,,,
aocarcha1-203495,,,,,,,,,,,,,
aocarcha1-208121,,,,,,,,,,,,,
aocarcha1-208394,,,,,,,,,,,,,
aocarcha1-208409,,,,,,,,,,,,,
aocarcha1-21006,,,,,,,,,,,,,
aocarcha1-211298,,,,,,,,,,,,,
aocarcha1-212883,,,,,,,,,,,,,
aocarcha1-216515,,,,,,,,,,,,,
aocarcha1-220513,,,,,,,,,,,,,
aocarcha1-22233,,,,,,,,,,,,,
aocarcha1-22260,,,,,,,,,,,,,
aocarcha1-22474,,,,,,,,,,,,,
aocarcha1-228675,,,,,,,,,,,,,
aocarcha1-23117,,,,,,,,,,,,,
aocarcha1-232157,,,,,,,,,,,,,
aocarcha1-232356,,,,,,,,,,,,,
aocarcha1-236692,,,,,,,,,,,,,
aocarcha1-237245,,,,,,,,,,,,,
aocarcha1-24085,,,,,,,,,,,,,
aocarcha1-241122,,,,,,,,,,,,,
aocarcha1-241569,,,,,,,,,,,,,
aocarcha1-24283,,,,,,,,,,,,,
aocarcha1-24386,,,,,,,,,,,,,
aocarcha1-24689,,,,,,,,,,,,,
aocarcha1-24696,,,,,,,,,,,,,
aocarcha1-24699,,,,,,,,,,,,,
aocarcha1-24939,,,,,,,,,,,,,
aocarcha1-25266,,,,,,,,,,,,,
aocarcha1-254491,,post medieval,,,,,,,,,,,
aocarcha1-25507,,,,,,,,,,,,,
aocarcha1-255434,,,,,,,,,,,,,
aocarcha1-25625,,,,,,,,,,,,,
aocarcha1-26611,,,,,,,,,,,,,
aocarcha1-26845,,,,,,,,,,,,,
aocarcha1-26946,,,,,,,,,,,,,
aocarcha1-26956,,,,,,,,,,,,,
aocarcha1-27258,,,,,,,,,,,,,
aocarcha1-27338,,,,,,,,,,,,,
aocarcha1-27500,,,,,,,,,,,,,
aocarcha1-27637,,,,,,,,,,,,,
aocarcha1-27644,,,,,,,,,,,,,
aocarcha1-27839,,,,,,,,,,,,,
aocarcha1-28040,,,,,,,,,,,,,
aocarcha1-28075,,,,,,,,,,,,,
aocarcha1-29666,,,,,,,,,,,,,
aocarcha1-31245,,,,,,,,,,,,,
aocarcha1-31434,,,,,,,,,,,,,
aocarcha1-31537,,,,,,,,,,,,,
aocarcha1-32040,,,,,,,,,,,,,
aocarcha1-32634,,,,,,,,,,,,,
aocarcha1-32825,,,,,,,,,,,,,
aocarcha1-33790,,,,,,,,,,,,,
aocarcha1-34450,,,,,,,,,,,,,
aocarcha1-34733,,,,,,,,,,,,,
aocarcha1-35124,,,,,,,,,,,,,
aocarcha1-35155,,,,,,,,,,,,,
aocarcha1-35259,,,,,,,,,,,,,
aocarcha1-35295,,,,,,,,,,,,,
aocarcha1-35302,,,,,,,,,,,,,
aocarcha1-35491,,,,,,,,,,,,,
aocarcha1-35495,,,,,,,,,,,,,
aocarcha1-35861,,,,,,,,,,,,,
aocarcha1-36025,,,,,,,,,,,,,
aocarcha1-36049,,,,,,,,,,,,,
aocarcha1-36054,,,,,,,,,,,,,
aocarcha1-36055,,,,,,,,,,,,,
aocarcha1-36416,,,,,,,,,,,,,
aocarcha1-36574,,,,,,,,,,,,,
aocarcha1-36685,,,,,,,,,,,,,
aocarcha1-36838,,,,,,,,,,,,,
aocarcha1-37219,,,,,,,,,,,,,
aocarcha1-37362,,,,,,,,,,,,,
aocarcha1-37602,,,,,,,,,,,,,
aocarcha1-37603,,,,,,,,,,,,,
aocarcha1-37907,,,,,,,,,,,,,
aocarcha1-37908,,,,,,,,,,,,,
aocarcha1-37960,,,,,,,,,,,,,
aocarcha1-38221,,,,,,,,,,,,,
aocarcha1-38468,,,,,,,,,,,,,
aocarcha1-38474,,,,,,,,,,,,,
aocarcha1-38630,,,,,,,,,,,,,
aocarcha1-38763,,,,,,,,,,,,,
aocarcha1-38883,,,,,,,,,,,,,
aocarcha1-38951,,,,,,,,,,,,,
aocarcha1-39065,,,,,,,,,,,,,
aocarcha1-39200,,,,,,,,,,,,,
aocarcha1-39552,,,,,,,,,,,,,
aocarcha1-40165,,,,,,,,,,,,,
aocarcha1-40224,,,,,,,,,,,,,
aocarcha1-40368,,,,,,,,,,,,,
aocarcha1-41015,,,,,,,,,,,,,
aocarcha1-41027,,,,,,,,,,,,,
aocarcha1-41115,,,,,,,,,,,,,
aocarcha1-42523,,,,,,,,,,,,,
aocarcha1-43419,,,,,,,,,,,,,
aocarcha1-43446,,,,,,,,,,,,,
aocarcha1-43469,,,,,,,,,,,,,
aocarcha1-43503,,,,,,,,,,,,,
aocarcha1-43564,,,,,,,,,,,,,
aocarcha1-43577,,,,,,,,,,,,,
aocarcha1-43659,,,,,,,,,,,,,
aocarcha1-43800,,,,,,,,,,,,,
aocarcha1-43852,,,,,,,,,,,,,
aocarcha1-43862,,,,,,,,,,,,,
aocarcha1-44093,,,,,,,,,,,,,
aocarcha1-44613,,,,,,,,,,,,,
aocarcha1-44740,,,,,,,,,,,,,
aocarcha1-44842,,,,,,,,,,,,,
aocarcha1-44955,,,,,,,,,,,,,
aocarcha1-44965,,,,,,,,,,,,,
aocarcha1-44976,,,,,,,,,,,,,
aocarcha1-44979,,,,,,,,,,,,,
aocarcha1-44981,,,,,,,,,,,,,
aocarcha1-44984,,,,,,,,,,,,,
aocarcha1-45077,,,,,,,,,,,,,
aocarcha1-4520,,,,,,,,,,,,,
aocarcha1-45782,,,,,,,,,,,,,
aocarcha1-46046,,,,,,,,,,,,,
aocarcha1-46411,,,,,,,,,,,,,
aocarcha1-46427,,,,,,,,,,,,,
aocarcha1-46610,,,,,,,,,,,,,
aocarcha1-46639,,,,,,,,,,,,,
aocarcha1-47002,,,,,,,,,,,,,
aocarcha1-47003,,,,,,,,,,,,,
aocarcha1-47007,,,,,,,,,,,,,
aocarcha1-47019,,,,,,,,,,,,,
aocarcha1-47479,,,,,,,,,,,,,
aocarcha1-47626,,,,,,,,,,,,,
aocarcha1-48217,,,,,,,,,,,,,
aocarcha1-48716,,,,,,,,,,,,,
aocarcha1-48974,,,,,,,,,,,,,
aocarcha1-49335,,,,,,,,,,,,,
aocarcha1-49581,,,,,,,,,,,,,
aocarcha1-49587,,,,,,,,,,,,,
aocarcha1-49600,,,,,,,,,,,,,
aocarcha1-50350,,,,,,,,,,,,,
aocarcha1-50522,,,,,,,,,,,,,
aocarcha1-51588,,,,,,,,,,,,,
aocarcha1-52242,,,,,,,,,,,,,
aocarcha1-52303,,,,,,,,,,,,,
aocarcha1-52827,,post medieval,,,,,,,,,,,
aocarcha1-52912,,,,,,,,,,,,,
aocarcha1-52997,,,,,,,,,,,,,
aocarcha1-53273,,,,,,,,,,,,,
aocarcha1-53280,,,,,,,,,,,,,
aocarcha1-53439,,,,,,,,,,,,,
aocarcha1-54152,,,,,,,,,,,,,
aocarcha1-54245,,,,,,,,,,,,,
aocarcha1-54247,,,,,,,,,,,,,
aocarcha1-54373,,,,,,,,,,,,,
aocarcha1-54462,,,,,,,,,,,,,
aocarcha1-54757,,,,,,,,,,,,,
aocarcha1-55276,,,,,,,,,,,,,
aocarcha1-55575,,,,,,,,,,,,,
aocarcha1-55698,,,,,,,,,,,,,
aocarcha1-55940,,,,,,,,,,,,,
aocarcha1-56013,,,,,,,,,,,,,
aocarcha1-5775,,,,,,,,,,,,,
aocarcha1-58797,,,,,,,,,,,,,
aocarcha1-58918,,,,,,,,,,,,,
aocarcha1-59177,,,,,,,,,,,,,
aocarcha1-59299,,,,,,,,,,,,,
aocarcha1-59357,,,,,,,,,,,,,
aocarcha1-59561,,,,,,,,,,,,,
aocarcha1-59869,,,,,,,,,,,,,
aocarcha1-59913,,,,,,,,,,,,,
aocarcha1-59917,,,,,,,,,,,,,
aocarcha1-59919,,,,,,,,,,,,,
aocarcha1-60386,,,,,,,,,,,,,
aocarcha1-60605,,,,,,,,,,,,,
aocarcha1-62203,,,,,,,,,,,,,
aocarcha1-62584,,,,,,,,,,,,,
aocarcha1-63833,,,,,,,,,,,,,
aocarcha1-64669,,,,,,,,,,,,,
aocarcha1-65258,,,,,,,,,,,,,
aocarcha1-65488,,,,,,,,,,,,,
aocarcha1-6554,,,,,,,,,,,,,
aocarcha1-66133,,,,,,,,,,,,,
aocarcha1-66761,,,,,,,,,,,,,
aocarcha1-67185,,,,,,,,,,,,,
aocarcha1-68767,,,,,,,,,,,,,
aocarcha1-68920,,,,,,,,,,,,,
aocarcha1-70192,,,,,,,,,,,,,
aocarcha1-70448,,,,,,,,,,,,,
aocarcha1-71084,,,,,,,,,,,,,
aocarcha1-72643,,,,,,,,,,,,,
aocarcha1-7311,,,,,,,,,,,,,
aocarcha1-73110,,,,,,,,,,,,,
aocarcha1-73598,,,,,,,,,,,,,
aocarcha1-74182,,,,,,,,,,,,,
aocarcha1-7469,,,,,,,,,,,,,
aocarcha1-75267,,,,,,,,,,,,,
aocarcha1-76205,,,,,,,,,,,,,
aocarcha1-76235,,,,,,,,,,,,,
aocarcha1-76711,,,,,,,,,,,,,
aocarcha1-77080,,,,,,,,,,,,,
aocarcha1-78521,,,,,,,,,,,,,
aocarcha1-79767,,,,,,,,,,,,,
aocarcha1-81687,,,,,,,,,,,,,
aocarcha1-81775,,,,,,,,,,,,,
aocarcha1-81813,,,,,,,,,,,,,
aocarcha1-81824,,,,,,,,,,,,,
aocarcha1-83305,,,,,,,,,,,,,
aocarcha1-84665,,,,,,,,,,,,,
aocarcha1-84822,,,,,,,,,,,,,
aocarcha1-85064,,,,,,,,,,,,,
aocarcha1-8585,,,,,,,,,,,,,
aocarcha1-87099,,,,,,,,,,,,,
aocarcha1-87147,,,,,,,,,,,,,
aocarcha1-87235,,,,,,,,,,,,,
aocarcha1-87243,,,,,,,,,,,,,
aocarcha1-87247,,,,,,,,,,,,,
aocarcha1-87251,,,,,,,,,,,,,
aocarcha1-87257,,,,,,,,,,,,,
aocarcha1-87260,,,,,,,,,,,,,
aocarcha1-87265,,,,,,,,,,,,,
aocarcha1-87276,,,,,,,,,,,,,
aocarcha1-87289,,,,,,,,,,,,,
aocarcha1-87300,,,,,,,,,,,,,
aocarcha1-87310,,,,,,,,,,,,,
aocarcha1-87317,,,,,,,,,,,,,
aocarcha1-87318,,,,,,,,,,,,,
aocarcha1-87320,,,,,,,,,,,,,
aocarcha1-87322,,,,,,,,,,,,,
aocarcha1-87329,,,,,,,,,,,,,
aocarcha1-87343,,,,,,,,,,,,,
aocarcha1-87344,,,,,,,,,,,,,
aocarcha1-87346,,,,,,,,,,,,,
aocarcha1-87350,,,,,,,,,,,,,
aocarcha1-87352,,,,,,,,,,,,,
aocarcha1-87358,,,,,,,,,,,,,
aocarcha1-87360,,,,,,,,,,,,,
aocarcha1-87374,,,,,,,,,,,,,
aocarcha1-87385,,,,,,,,,,,,,
aocarcha1-87394,,,,,,,,,,,,,
aocarcha1-87397,,,,,,,,,,,,,
aocarcha1-87400,,,,,,,,,,,,,
aocarcha1-88868,,,,,,,,,,,,,
aocarcha1-89170,,,,,,,,,,,,,
aocarcha1-89460,,,,,,,,,,,,,
aocarcha1-91239,,,,,,,,,,,,,
aocarcha1-91344,,,,,,,,,,,,,
aocarcha1-91837,,,,,,,,,,,,,
aocarcha1-92243,,,,,,,,,,,,,
aocarcha1-9231,,,,,,,,,,,,,
aocarcha1-92429,,,,,,,,,,,,,
aocarcha1-92746,,,,,,,,,,,,,
aocarcha1-92837,,,,,,,,,,,,,
aocarcha1-93005,,,,,,,,,,,,,
aocarcha1-95550,,,,,,,,,,,,,
aocarcha1-9684,,,,,,,,,,,,,
aocarcha1-98677,,,,,,,,,,,,,
arca1-210828,,,,,,,,,,,,,
arca1-210835,,,,,,,,,,,,,
arca1-210888,,,,,,,,,,,,,
arca1-210952,,,,,,,,,,,,,
arca1-210957,,,,,,,,,,,,,
archaeoe1-76230,,,,,,,,,,,,,
archaeoe1-76240,,,,,,,,,,,,,
archaeoe1-76289,,,,,,,,,,,,,
archaeoe1-76366,,,,,,,,,,,,,
archaeoe1-76372,,,,,,,,,,,,,
archaeol1-100601,,,,,,,,,,,,,
archaeol1-101648,,,,,,,,,,,,,
archaeol1-102015,,,,,,,,,,,,,
archaeol1-102943,,,,,,,,,,,,,
archaeol1-104623,,,,,,,,,,,,,
archaeol1-104635,,,,,,,,,,,,,
archaeol1-104741,,,,,,,,,,,,,
archaeol1-105975,,,,,,,,,,,,,
archaeol1-106536,,,,,,,,,,,,,
archaeol1-108057,,,,,,,,,,,,,
archaeol11-108873,,,,,,,,,,,,,
archaeol11-108882,,,,,,,,,,,,,
archaeol11-108885,,,,,,,,,,,,,
archaeol11-108910,,,,,,,,,,,,,
archaeol11-108915,,,,,,,,,,,,,
archaeol11-108918,,,,,,,,,,,,,
archaeol11-108946,,,,,,,,,,,,,
archaeol11-109056,,,,,,,,,,,,,
archaeol11-109062,,,,,,,,,,,,,
archaeol11-109096,,,,,,,,,,,,,
archaeol11-109102,,,,,,,,,,,,,
archaeol11-109644,,,,,,,,,,,,,
archaeol11-109653,,,,,,,,,,,,,
archaeol11-109657,,,,,,,,,,,,,
archaeol11-109671,,,,,,,,,,,,,
archaeol11-109675,,,,,,,,,,,,,
archaeol11-109813,,,,,,,,,,,,,
archaeol11-109829,,,,,,,,,,,,,
archaeol1-111539,,,,,,,,,,,,,
archaeol11-115674,,,,,,,,,,,,,
archaeol1-112084,,,,,,,,,,,,,
archaeol1-112244,,,,,,,,,,,,,
archaeol1-112430,,,,,,,,,,,,,
archaeol11-129109,,,,,,,,,,,,,
archaeol11-130678,,,,,,,,,,,,,
archaeol1-113258,,,,,,,,,,,,,
archaeol11-134371,,,,,,,,,,,,,
archaeol11-134915,,,,,,,,,,,,,
archaeol11-135325,,,,,,,,,,,,,
archaeol1-113593,,,,,,,,,,,,,
archaeol11-136798,,,,,,,,,,,,,
archaeol11-137128,,,,,,,,,,,,,
archaeol11-139674,,,,,,,,,,,,,
archaeol1-114023,,,,,,,,,,,,,
archaeol11-141357,,,,,,,,,,,,,
archaeol11-143095,,,,,,,,,,,,,
archaeol11-143258,,,,,,,,,,,,,
archaeol11-143264,,,,,,,,,,,,,
archaeol11-143575,,,,,,,,,,,,,
archaeol1-114434,,,,,,,,,,,,,
archaeol11-144717,,,,,,,,,,,,,
archaeol11-144792,,,,,,,,,,,,,
archaeol11-144797,,,,,,,,,,,,,
archaeol11-145105,,,,,,,,,,,,,
archaeol11-146063,,,,,,,,,,,,,
archaeol11-146464,,,,,,,,,,,,,
archaeol11-148913,,,,,,,,,,,,,
archaeol11-154314,,,,,,,,,,,,,
archaeol11-154722,,,,,,,,,,,,,
archaeol11-155815,,,,,,,,,,,,,
archaeol11-155818,,,,,,,,,,,,,
archaeol1-115592,,,,,,,,,,,,,
archaeol11-156210,,,,,,,,,,,,,
archaeol11-156501,,,,,,,,,,,,,
